affiliation_no,school_code,name,address,district,state,country,pincode,pincode_source,level,affiliated_from,affiliated_to,school_type,medium,gender,year_founded,managing_trust,website,source_url,captured_on
130526,57224,SRI RAMA RURAL (EM&TM) HIGH SCHOOL,"SRI RAMA RURAL ACADEMY, KOLLURU (MANDAL), TENALI (DIVISION), GUNTUR (DISTRICT), ANDHRA PRADESH",GUNTUR,ANDHRA PRADESH,India,522301,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,1949,SRI RAMA RURAL ACADEMY,http://www.sriramaruralacademy.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130526,2026-08-25
130528,57227,PRIDE EM HIGH SCHOOL,KARAMCHEDU ROAD PERALA. CHIRALA MANDAL PRAKASAM DT 523157,PRAKASAM,ANDHRA PRADESH,India,523157,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2018,Oakridge Educational Society,http://www.prideinternationalschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130528,2026-08-25
130600,57236,SRI PATIBANDLA SITARAMAIAH HIGH SCHOOL,"D.NO - 5-87-56, LAKSHMIPURAM MAIN ROAD",GUNTUR,ANDHRA PRADESH,India,522007,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2019,Sri Patibandla Sitaramaiah High School committee,http://www.spshsem.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130600,2026-08-25
130601,57237,SREE VIDYA VIDYALAYAM EM SCHOOL,"NANDIGAMA TO MADHIRA ROAD,PALLAGIRI(VILLAGE),NANDIGAMA(MANDAL),KRISHNA(DIST)",KRISHNA,ANDHRA PRADESH,India,521185,board,Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,INDEPENDENT,,,2019,SRI VIDYA EDUCATIONAL SOCIETY,http://www.sreevidyavidyalayam.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130601,2026-08-25
130602,57225,L R G PUBLIC SCHOOL,"L R G PUBLIC SCHOOL, KLIREKERA, HINDUPUR",ANANTHAPURAMU,ANDHRA PRADESH,India,515211,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2018,LRG Vidyalayam English Medium Society (r),http://www.lrgpschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130602,2026-08-25
130603,57206,JYOTHI VIDYA NIKETAN EM HIGH SCHOOL,"JYOTHI VIDYA NIKETAN EM HIGH SCHOOL, SURVEY NO: 872/2 & 872/3, JAMMALAMADUGU ROAD, KOILAKUNTLA, KURNOOL DISTRICT ANDHRA PRADESH-518134",KURNOOL,ANDHRA PRADESH,India,518134,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2018,Sarabha Reddy Educational Society,http://www.jyothividyaniketan.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130603,2026-08-25
130604,57226,MONTESSORI ELITE E M SCHOOL,SY NO 258/2 GOLLAPALLI NEAR MARUR TOLL GATE,ANANTHAPURAMU,ANDHRA PRADESH,India,515672,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2018,kalyanamma educational society,https://www.montessorieliteschool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130604,2026-08-25
130605,56153,VISWAM ENGLISH MEDIUM HIGH SCHOOL,SY NO 123 THATIVARIPALLE ANGALLU POST KURABALAKOTA MANDAL CHITTOR DISTRICT AP,CHITTOOR,ANDHRA PRADESH,India,517325,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2001,VISWAM EDUCATIONAL SOCIETY,http://www.viswamschoolcbse.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130605,2026-08-25
130606,56154,SRI NAKSHATRA SCHOOL,"TSNR AVENUE, OPP: MEGA WATER PURIFYING PLANT , ANKALAMMA TEMPLE ROAD MERLAPALEM, ANDHRA PRADESH 533237",EAST GODAVARI,ANDHRA PRADESH,India,533237,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2018,SRI NAKSHATRA EDUCATION SOCIETY,http://www.srinakshatraschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130606,2026-08-25
130607,57231,BRUNDAVAN ENGLISH MEDIUM SCHOOL,"D.NO.6-566/2A, NEAR NAGALAMMA TEMPLE, SANTHAPET , CHITTOOR, CHITTOOR DISTRICT, ANDHRA PRADESH PIN:-517001",CHITTOOR,ANDHRA PRADESH,India,517001,board,Senior Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2017,Brundavan Educational Society,http://www.brundavanschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130607,2026-08-25
130608,56158,RAJAMAHENDRI INTERNATIONAL SCHOOL(EM),"BOMMURU TO KESAVARAM ROAD, NEAR SAMPATHNAGAR ELECTRICAL SUB-STATION, SAMPATHNAGARAM, RAJANAGARAM MANDAL,EAST GODAVARI DISTRICT",EAST GODAVARI,ANDHRA PRADESH,India,533124,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2019,RAJAMAHENDRI EDUCATIONAL SOCIETY,http://www.riserajamahendri.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130608,2026-08-25
130609,56162,BLOOMINGDALE INTERNATIONAL SCHOOL,"DOOR NO: 10-234, PORANKI, PENAMALURU MANDAL, KRISHNA DISTRICT",KRISHNA,ANDHRA PRADESH,India,521137,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2019,NALANDA ACADEMY OF SCIENCE & TECHNICAL EDUCATION,http://school.blooms.edu.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130609,2026-08-25
130610,56165,OM SAI ENGLISH MEDIUM SCHOOL,4-17 ANANTHAVARAM ROAD,VISAKHAPATNAM,ANDHRA PRADESH,India,531219,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2016,OMSAI COM TRUST,http://www.omsaischool.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130610,2026-08-25
130611,56166,VIVEKANANDA MILLENNIUM SCHOOL,"PULAKUNTA,HINDUPUR,ANANTAPUR,AP-515201.",ANANTHAPURAMU,ANDHRA PRADESH,India,515201,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2017,SAI EDUCATIONAL TRUST,http://www.vmillennium.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130611,2026-08-25
130612,56174,DELHI PUBLIC SCHOOL,"R.NO:171,172 SAMANASA(V)AMALAPAURAM, (M)EAST GODHAVARI DISTRICT.",EAST GODAVARI,ANDHRA PRADESH,India,533213,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2018,GLOBAL EDGE EDUCATION SOCIETY,http://www.dpsamalapuram.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130612,2026-08-25
130613,56179,RAVINDRA BHARATHIS GREEN SCHOOL,"SR NO 471/3, BANDAR ROAD, PENAMULURU CENTRE AND MANDAL, DIST. KRISHNA",KRISHNA,ANDHRA PRADESH,India,521137,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2018,Ravindra Bharathi Educational Academy,https://greenschool.edu.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130613,2026-08-25
130614,56187,L R G PUBLIC SCHOOL,"L R G PUBLIC SCHOOL, KLIREKERA, HINDUPUR",ANANTHAPURAMU,ANDHRA PRADESH,India,515211,board,Secondary Level,2020-04-01,2023-03-31T00:00:00.000Z,INDEPENDENT,,,,LRG Vidyalayam English Medium Society (r),,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130614,2026-08-25
130616,56213,DR. BESANT ENGLISH MEDIUM SCHOOL,D. NO. 9-10-30 BUTCHENNA KONERU,VIZIANAGARAM,ANDHRA PRADESH,India,535001,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,1975,Vasanta Bala Vihar,http://www.drbesantschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130616,2026-08-25
130617,56220,P V KRISHNA RAO MEMORIAL KUMAR E.M SCHOOL,"KOTHURU VILLAGE, BORVANCHA PANCHAYAT, NUZVID MANDAL, KRISHNA DT, ANDHRA PRADESH - 521201",KRISHNA,ANDHRA PRADESH,India,521201,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,INDEPENDENT,,,2020,Dr.SURVEPALLI RADHA KRISHNAN EDUCATIONAL AND CULTURAL SOCIETY,http://www.kumarschools.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130617,2026-08-25
130618,56231,GREENDALE SCHOOL,"OPP. INTERNATIONAL CRICKET STADIUM, P.M. PALEM, MADHURAWADA",VISAKHAPATNAM,ANDHRA PRADESH,India,530041,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,INDEPENDENT,,,2015,Sri Srinivasa Vidya Parishad,https://www.greendale-is.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130618,2026-08-25
130619,56233,ALTUS HIGH SCHOOL,"RAMAPURAM BEACH ROAD, CHIRALA ENGINEERING COLLEGE CAMPUS,AKKAIPALEM VILLAGE ,CHIRALA",PRAKASAM,ANDHRA PRADESH,India,523157,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2017,GSR & TSR EDUCATIONAL SOCIETY,http://www.altusschool.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130619,2026-08-25
130620,56235,AMBITUS WORLD SCHOOL,"SY NO 76/1B, INNER RING ROAD, GUNADALA, VIJAYAWADA, KRISHNA DISTRICT, ANDHRA PRADESH",KRISHNA,ANDHRA PRADESH,India,520004,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2018,SUNLOT EDUCATIONAL SOCIETY,https://www.ambitusworldschool.com/vja,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130620,2026-08-25
130621,56241,SISTER STANISLAS MEMORIAL ENGLISH SCHOOL,"44/16G/43,SUNKESULA ROAD",KURNOOL,ANDHRA PRADESH,India,518004,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,1977,SISTER STANISLAS MEMORIAL EDUCATIONAL TRUST,http://www.sisterstanislas.org/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130621,2026-08-25
130622,56247,LKR (EM) SCHOOL,"SALEEM NAGAR, NANDYAL (V&M), KURNOOL DIST.",KURNOOL,ANDHRA PRADESH,India,518501,board,Senior Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2019,NIRMALA EDUCATIONAL SOCIETY,http://www.lkrschools.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130622,2026-08-25
130623,56254,KADAPA PUBLIC SCHOOL,ALAM KHAN PALLE,Y.S.R.,ANDHRA PRADESH,India,516001,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2019,SPHURTHI FOUNDATION,http://www.kadapapublibschool.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130623,2026-08-25
130624,56260,SHLOKA ENGLISH MEDIUM SCHOOL,"SY.NO: 288, K.G.ROAD",KURNOOL,ANDHRA PRADESH,India,518401,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2018,Sri Anasuya Educational and Development Society,http://www.shlokaschool.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130624,2026-08-25
130625,56276,ADANI WORLD SCHOOL,"NAVAYUGA WORLD SCHOOL, C/O KRISHNAPATNAM PORT, KRISHNAPATNAM VILLAGE, MUTHUKUR MANDAL",SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,India,524344,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2019,CVR FOUNDATION,https://aws.adanischools.ac.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130625,2026-08-25
130626,56289,CHITTURI HIGH SCHOOL,"26-3-29, NRP ROAD, GANDHINAGAR",KRISHNA,ANDHRA PRADESH,India,520003,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2019,S K P V V HINDU HIGH SCHOOLS COMMITTEE,http://www.chs.ac.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130626,2026-08-25
130627,56291,SREE BHANODAYA ENGLISH MEDIUM HIGH SCHOOL,"ETTERI(V&PO),G D NELLORE(M), CHITTOOR(D) PIN : 517125",CHITTOOR,ANDHRA PRADESH,India,517125,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2021,Sree Bhanodaya Educational Society,http://www.sreebhanodaya.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130627,2026-08-25
130628,56298,DELHI PUBLIC SCHOOL,AMAVARATI ROAD LAM VILLAGE TADIKONDA MANDAL GUNTUR 522034,GUNTUR,ANDHRA PRADESH,India,522034,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2019,CHUKKAPALLI SANKARA RAO EDUCATIONAL SOCIETY,http://www.dpsamaravati.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130628,2026-08-25
130629,56313,MONTÉ SCHOOL,"INDUS NAGAR, PANDIPADU-VI, KALLUR-M, KURNOOL-DT",KURNOOL,ANDHRA PRADESH,India,518002,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2020,K N EDUCATIONAL SOCIETY,http://www.cbmonte.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130629,2026-08-25
130630,56316,MONTESSORI E.M HIGH SCHOOL,D.NO:1-30 PANCHALINGALA VILLAGE KURNOOL DIST,KURNOOL,ANDHRA PRADESH,India,518004,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2016,MONTESSORI EDUCATIONAL SOCIETY,http://www.msolp.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130630,2026-08-25
130631,56339,SRI SHIRDI SAI VIDYA NIKETAN,3-201 CHEMUDULANKA ALAMURU MANDAL,EAST GODAVARI,ANDHRA PRADESH,India,533234,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,1994,Sri Shirdi Sai Educational Society,http://www.srishirdisaividyaniketan.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130631,2026-08-25
130632,56354,DON BOSCO SCHOOL,"DON BOSCO SCHOOL, CARMELNAGAR,GUNADALA. VIJAYAWADA, KRISHNA DIST, ANDHRA PRADESH, PIN:520004.",KRISHNA,ANDHRA PRADESH,India,520004,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2019,The Vijayawada Don Bosco Society,http://www.dbschoolgunadalacbse.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130632,2026-08-25
130633,56364,ARAVINDA HIGH SCHOOL,"20-05-11/1, Opp Panchayath road, Revenue ward 22, Kunchanapalli, Tadepalli, 522501",GUNTUR,ANDHRA PRADESH,India,522501,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,1997,SRI ARAVINDA EDUCATIONAL SOCIETY,https://aravindahighschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130633,2026-08-25
130634,56367,INTERNATIONAL DELHI PUBLIC SCHOOL,"CHIGURUVADA-VILLAGE, RAYALACHERUVU ROAD, TIRUPATI RURAL-M, CHITTOR.",CHITTOOR,ANDHRA PRADESH,India,517507,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2019,Vijaya Educational Society,http://www.dpstirupathi.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130634,2026-08-25
130635,56371,LOTUS ENGLISH MEDIUM HIGH SCHOOL,"PULAKUNTA, HINDUPUR MANDAL, HINDUPUR, ANANTHAPUR DIST",ANANTHAPURAMU,ANDHRA PRADESH,India,515201,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2019,SUVARNA BHARATHI SOCIETY FOR RURAL DEVELOPMENT,http://www.lotusschoolhindupur.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130635,2026-08-25
130636,56381,SVVP EM HIGH SCHOOL(ALWAR SCHOOL),"SVVP EM HIGH SCHOOL,BESIDE POWER OFFICE,RRV PURAM, GOPALAPATNAM, VISAKHAPATNAM - 530029",VISAKHAPATNAM,ANDHRA PRADESH,India,530029,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2019,Sri Venkateswra vidhya peeth,http://www.alwarschoolgpt.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130636,2026-08-25
130637,56391,VERITAS SAINIK SCHOOL,"C. RAMAPURAM-VILLAGE, RAMACHANDRAPURAM-MANDAL, CHITTOR-DIST",CHITTOOR,ANDHRA PRADESH,India,517561,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2020,VERITAS EDUCATIONAL SOCIETY,http://www.veritassainikschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130637,2026-08-25
130682,56433,PRODIGY VIDYALAY,"PONNUR ROAD, BESIDE ST.MARY'S WOMENS COLLEGE",GUNTUR,ANDHRA PRADESH,India,522017,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2018,Transcend Educational Society,http://www.prodigyvidyalay.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130682,2026-08-25
130683,56451,NEXTGEN SCHOOL,"AMARAVATI ROAD, GORANTLA",GUNTUR,ANDHRA PRADESH,India,522034,board,Senior Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2019,NEXTGEN BLOSSOMS EDUCATIONAL SOCIETY,http://www.nextgenschool.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130683,2026-08-25
130684,56454,DAV BHARATHI VIDYA MANDIR,"NALLALINGAYAPALLI (VILLAGE), KAMALAPURAM(MANDAL)",Y.S.R.,ANDHRA PRADESH,India,516289,board,Senior Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,INDEPENDENT,,,2019,BHARATHI CEMENT CORPORATION PVT LTD Educational Society,http://www.davbharathividyamandir.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130684,2026-08-25
130685,56460,BELLWETHER E.M.HIGH SCHOOL,"12TH WARD, KOMARAVARAM, TANUKU",WEST GODAVARI,ANDHRA PRADESH,India,534211,board,Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2018,SILVER OAKS EDUCATIONAL SOCIETY,http://www.bwis.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130685,2026-08-25
130686,56461,SRI AUROBINDO CENTENARY E.M HIGH SCHOOL,"TADIPATRI VILLAGE AND POST, TADIPATRI MANDAL",ANANTHAPURAMU,ANDHRA PRADESH,India,515411,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2007,Sri Aurobindo centre,https://sacschool.org/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130686,2026-08-25
130687,56462,MOTHER THERESA ENGLISH MEDIUM SCHOOL,"MUTUKURU (P), PEDDAPANJANI (M)",CHITTOOR,ANDHRA PRADESH,India,517427,board,Senior Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,INDEPENDENT,,,2020,Madhavi Educational Trust,http://www.mtischool.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130687,2026-08-25
130688,56463,SASI EM HIGH SCHOOL,"NALLAMANIKALUVA VILLAGE, TANAPALLI, TIRUPATHI RURAL, CHITTOOR DISTRICT",CHITTOOR,ANDHRA PRADESH,India,517561,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2021,VAISHNAVI EDUCATIONAL SOCIETY,https://sites.google.com/sasi.edu.in/sasicbse-tirupati,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130688,2026-08-25
130689,56467,ABC ENGLISH MEDIUM HIGH SCHOOL,"8-1/3, MACHERLA ROAD, PIDUGURALLA, 8-1/3, MACHERLA ROAD, PIDUGURALLA",GUNTUR,ANDHRA PRADESH,India,522413,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2008,Sri Vigneswara Educational Academy,http://www.abchighschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130689,2026-08-25
130690,56476,LIONS MONTESSORI HIGH SCHOOL,"PEDANANDIPADU, GUNTUR DISTRICT",GUNTUR,ANDHRA PRADESH,India,522235,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,1974,LIONS MONTESSORI SCHOOL SOCIETY,http://www.lmhschoolpnp.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130690,2026-08-25
130691,56483,VIJAYAM THE SCHOOL,"PEDDAKALVA POST, G D NELLORE MANDAL",CHITTOOR,ANDHRA PRADESH,India,517125,board,Senior Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2020,SRI VIJAYAM EDUCATIONAL SOCIETY,http://www.vijayamcbseschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130691,2026-08-25
130692,56489,ATLANTIS THE WORLD SCHOOL,"KARAKAMBADI ROAD, TIRUPATI",CHITTOOR,ANDHRA PRADESH,India,517501,board,Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2020,KOMANDUR EDUCATIONAL SOCIETY,https://atlantisworldschool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130692,2026-08-25
130693,56504,VIJNANA VIHARA ENGLISH MEDIUM HIGH SCHOOL,"KESHAVA NAGAR,NUTAKKI,MANGALAGIRI MANDAL, KESHAVA NAGAR,NUTAKKI,MANGALAGIRI MANDAL",GUNTUR,ANDHRA PRADESH,India,522303,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,1991,VIJNANA VIHARA VIDYA KENDRAM COMMITTEE,http://www.vijnanaviharanutakki.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130693,2026-08-25
130694,56506,DURGA PRASAD EM SCHOOL,"GANDHINAGAR, SAMALKOTA",EAST GODAVARI,ANDHRA PRADESH,India,533440,board,Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2018,SITA DEVI EDUCATIONAL SOCIETY,http://www.durgaprasadpublicschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130694,2026-08-25
130695,56507,SASI EM HIGH SCHOOL,"KANURU, PERAVALI MANDAL",WEST GODAVARI,ANDHRA PRADESH,India,534329,board,Senior Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2015,SRI VASAVI KANYAKA PARAMESWARI EDUCATIONAL SOCIETY,http://www.kanuru.sasicbse.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130695,2026-08-25
130696,56508,DON BOSCO SCHOOL,"5-135, GUNTUPALLI, IBRIHIMPATNAM MANDAL, 5-135, GUNTUPALLI, IBRAHIMPATNAM MANDAL",KRISHNA,ANDHRA PRADESH,India,521241,board,Secondary Level,2023-04-01,2028-03-31T00:00:00.000Z,INDEPENDENT,,,2018,THE GUNTUPALLI DON BOSCO SOCIETY,https://donboscoguntupalli.edu.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130696,2026-08-25
130697,56509,WISDOM E.M. UP SCHOOL,"ALAMKHANPALLI, KADAPA",Y.S.R.,ANDHRA PRADESH,India,516003,board,Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,2020,BHAGHAT KAMBAM EDUCATIONAL SOCIETY,http://wisdomirs.org/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130697,2026-08-25
130698,56511,SIVA SIVANI EM HIGH SCHOOL,"UKKUNAGARAM, VISAKHAPATNAM",VISAKHAPATNAM,ANDHRA PRADESH,India,530032,board,Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2001,SIVA SIVANI EDUCATIONAL INSTITUTIONS SOCIETY,http://www.sivasivanipublicschoolukkunagaram.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130698,2026-08-25
130699,56519,THE VERIDIAN ECOLE,"BRAHMANAPALLI VILLAGE, KUDERU MANDAL",ANANTHAPURAMU,ANDHRA PRADESH,India,515004,board,Senior Secondary Level,2025-04-01,2030-03-31T00:00:00.000Z,INDEPENDENT,,,2019,MASINENI EDUCATIONAL SOCIETY,https://veridianecole.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130699,2026-08-25
130700,56521,BALABHARATHI EM HIGH SCHOOL,"KOTA MANDAL, SPSR",SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,India,524413,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,1982,Balabharathi Educational Academy,http://www.balabharathischool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130700,2026-08-25
130701,56522,ZUARI CEMENT DAV MODEL HIGH SCHOOL,"ZUARI COLONY, YERRAGUNTLA MANDAL",Y.S.R.,ANDHRA PRADESH,India,516311,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2008,DAV COLLEGE TRUST AND MANAGEMENT SOCIETY,http://www.zuaridavygl.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130701,2026-08-25
130702,56536,VOWEL18 SCHOOL,"GANDAVARAM, KODAVALUR MANDAL",SRI POTTI SRIRAMULU NELLORE,ANDHRA PRADESH,India,524366,board,Secondary Level,2022-04-01,2027-03-31T00:00:00.000Z,INDEPENDENT,,,2018,AASRITHA PAKSHAA EDUCATIONAL SOCIETY,https://HTTP://WWW.VOWEL18SCHOOL.COM,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130702,2026-08-25
130703,56537,DELHI PUBLIC SCHOOL RAJAHMUNDRY,"USHA GREENS, NH-16, DIWANCHERUVU",EAST GODAVARI,ANDHRA PRADESH,India,533106,board,Secondary Level,2027-04-01,2032-03-31T00:00:00.000Z,INDEPENDENT,,,2019,SURYA DEV EDUCATIONAL SOCIETY,https://dpsrajahmundry.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/130703,2026-08-25
